CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time
instancesConflicts/BPPC_3_0_3.txt 	 202 	 202 	 0.994522 	 9 	 953535.000000
instancesConflicts/BPPC_3_0_4.txt 	 204 	 205 	 0.988775 	 8 	 1041104.000000
instancesConflicts/BPPC_3_0_5.txt 	 206 	 206 	 0.991572 	 9 	 1083560.000000
instancesConflicts/BPPC_3_0_6.txt 	 206 	 206 	 0.991362 	 6 	 810907.000000
instancesConflicts/BPPC_3_0_7.txt 	 207 	 208 	 0.989536 	 7 	 785385.000000
instancesConflicts/BPPC_3_0_8.txt 	 204 	 205 	 0.990353 	 8 	 936018.000000
instancesConflicts/BPPC_3_0_9.txt 	 196 	 196 	 0.996764 	 11 	 979243.000000
instancesConflicts/BPPC_3_0_10.txt 	 202 	 202 	 0.990881 	 7 	 921622.000000
instancesConflicts/BPPC_3_1_1.txt 	 198 	 198 	 0.995832 	 12 	 980115.000000
instancesConflicts/BPPC_3_1_2.txt 	 201 	 201 	 0.998513 	 13 	 914135.000000
instancesConflicts/BPPC_3_1_3.txt 	 202 	 202 	 0.994640 	 8 	 747784.000000
instancesConflicts/BPPC_3_1_4.txt 	 204 	 205 	 0.989290 	 7 	 851883.000000
instancesConflicts/BPPC_3_1_5.txt 	 206 	 206 	 0.991638 	 8 	 886406.000000
instancesConflicts/BPPC_3_1_6.txt 	 206 	 206 	 0.991422 	 8 	 774889.000000
instancesConflicts/BPPC_3_1_7.txt 	 207 	 208 	 0.989637 	 7 	 694738.000000
instancesConflicts/BPPC_3_1_8.txt 	 204 	 205 	 0.990274 	 9 	 927341.000000
instancesConflicts/BPPC_3_1_9.txt 	 196 	 196 	 0.996795 	 9 	 778733.000000
instancesConflicts/BPPC_3_1_10.txt 	 202 	 202 	 0.991046 	 8 	 812713.000000
instancesConflicts/BPPC_3_2_1.txt 	 198 	 199 	 0.986188 	 11 	 889533.000000
instancesConflicts/BPPC_3_2_2.txt 	 201 	 203 	 0.979712 	 10 	 736462.000000
instancesConflicts/BPPC_3_2_3.txt 	 202 	 203 	 0.985255 	 13 	 897237.000000
instancesConflicts/BPPC_3_2_4.txt 	 204 	 205 	 0.988960 	 9 	 822508.000000
instancesConflicts/BPPC_3_2_5.txt 	 206 	 207 	 0.984524 	 9 	 789047.000000
instancesConflicts/BPPC_3_2_6.txt 	 206 	 207 	 0.982113 	 11 	 869048.000000
instancesConflicts/BPPC_3_2_7.txt 	 207 	 208 	 0.989572 	 13 	 988029.000000
instancesConflicts/BPPC_3_2_8.txt 	 204 	 205 	 0.990697 	 9 	 859066.000000
instancesConflicts/BPPC_3_2_9.txt 	 196 	 197 	 0.986994 	 11 	 831240.000000
instancesConflicts/BPPC_3_2_10.txt 	 202 	 202 	 0.990958 	 15 	 1036204.000000
instancesConflicts/BPPC_3_3_1.txt 	 198 	 203 	 0.949004 	 8 	 803136.000000
instancesConflicts/BPPC_3_3_2.txt 	 201 	 207 	 0.945280 	 9 	 735966.000000
instancesConflicts/BPPC_3_3_3.txt 	 202 	 208 	 0.947018 	 9 	 793862.000000
instancesConflicts/BPPC_3_3_4.txt 	 204 	 207 	 0.974374 	 10 	 871790.000000
instancesConflicts/BPPC_3_3_5.txt 	 206 	 209 	 0.968776 	 7 	 664842.000000
instancesConflicts/BPPC_3_3_6.txt 	 206 	 210 	 0.962297 	 21 	 1578977.000000
instancesConflicts/BPPC_3_3_7.txt 	 207 	 210 	 0.977819 	 20 	 1455281.000000
instancesConflicts/BPPC_3_3_8.txt 	 204 	 206 	 0.981139 	 18 	 1301570.000000
instancesConflicts/BPPC_3_3_9.txt 	 196 	 199 	 0.972418 	 15 	 988418.000000
instancesConflicts/BPPC_3_3_10.txt 	 202 	 206 	 0.959875 	 8 	 745134.000000
