CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito
instancesConflicts/BPPC_2_1_8.txt 	 103 	 104 	 0.978644 	 6 	 162.992004 	 107 	 0
instancesConflicts/BPPC_2_1_9.txt 	 105 	 106 	 0.981661 	 7 	 150.272003 	 109 	 0
instancesConflicts/BPPC_2_1_10.txt 	 101 	 101 	 0.984751 	 7 	 169.024002 	 104 	 0
instancesConflicts/BPPC_2_2_1.txt 	 99 	 99 	 0.991231 	 8 	 179.835999 	 102 	 0
instancesConflicts/BPPC_2_2_2.txt 	 100 	 100 	 0.981099 	 9 	 177.389008 	 103 	 0
instancesConflicts/BPPC_2_2_3.txt 	 102 	 102 	 0.988993 	 10 	 212.432999 	 106 	 0
instancesConflicts/BPPC_2_2_4.txt 	 100 	 100 	 0.988778 	 11 	 185.742004 	 103 	 0
instancesConflicts/BPPC_2_2_5.txt 	 101 	 101 	 0.992462 	 9 	 191.184998 	 105 	 0
instancesConflicts/BPPC_2_2_6.txt 	 101 	 102 	 0.977617 	 10 	 185.634003 	 105 	 0
instancesConflicts/BPPC_2_2_7.txt 	 102 	 102 	 0.981743 	 9 	 163.251007 	 105 	 0
instancesConflicts/BPPC_2_2_8.txt 	 103 	 104 	 0.978557 	 6 	 162.375000 	 107 	 0
instancesConflicts/BPPC_2_2_9.txt 	 105 	 106 	 0.980486 	 13 	 223.089996 	 110 	 0
instancesConflicts/BPPC_2_2_10.txt 	 101 	 101 	 0.984637 	 8 	 190.669998 	 104 	 0
instancesConflicts/BPPC_2_3_1.txt 	 99 	 100 	 0.971945 	 10 	 198.423996 	 103 	 0
instancesConflicts/BPPC_2_3_2.txt 	 100 	 103 	 0.929791 	 9 	 190.929001 	 104 	 0
