CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time
instancesConflicts/BPPC_2_3_1.txt 	 99 	 100 	 0.971934 	 13 	 248334.000000
instancesConflicts/BPPC_2_3_2.txt 	 100 	 101 	 0.965128 	 23 	 416612.000000
instancesConflicts/BPPC_2_3_3.txt 	 102 	 103 	 0.970368 	 14 	 282886.000000
instancesConflicts/BPPC_2_3_4.txt 	 100 	 101 	 0.970774 	 19 	 315487.000000
instancesConflicts/BPPC_2_3_5.txt 	 101 	 102 	 0.973976 	 18 	 303484.000000
instancesConflicts/BPPC_2_3_6.txt 	 101 	 103 	 0.966160 	 30 	 539346.000000
instancesConflicts/BPPC_2_3_7.txt 	 102 	 103 	 0.965821 	 13 	 222304.000000
instancesConflicts/BPPC_2_3_8.txt 	 103 	 104 	 0.977718 	 17 	 367505.000000
instancesConflicts/BPPC_2_3_9.txt 	 105 	 109 	 0.945385 	 16 	 362951.000000
instancesConflicts/BPPC_2_3_10.txt 	 101 	 102 	 0.969908 	 22 	 427997.000000
instancesConflicts/BPPC_2_4_1.txt 	 99 	 102 	 0.955387 	 29 	 605419.000000
instancesConflicts/BPPC_2_4_2.txt 	 100 	 116 	 0.875584 	 19 	 524477.000000
instancesConflicts/BPPC_2_4_3.txt 	 102 	 107 	 0.936511 	 25 	 568709.000000
instancesConflicts/BPPC_2_4_4.txt 	 100 	 115 	 0.835117 	 11 	 346482.000000
instancesConflicts/BPPC_2_4_5.txt 	 101 	 110 	 0.916053 	 37 	 814936.000000
instancesConflicts/BPPC_2_4_6.txt 	 101 	 116 	 0.898083 	 36 	 880365.000000
instancesConflicts/BPPC_2_4_7.txt 	 102 	 112 	 0.903769 	 22 	 509720.000000
instancesConflicts/BPPC_2_4_8.txt 	 103 	 110 	 0.908592 	 21 	 491276.000000
instancesConflicts/BPPC_2_4_9.txt 	 105 	 125 	 0.878395 	 26 	 704253.000000
instancesConflicts/BPPC_2_4_10.txt 	 101 	 115 	 0.830703 	 11 	 329874.000000
instancesConflicts/BPPC_2_5_1.txt 	 99 	 123 	 0.832947 	 11 	 391619.000000
instancesConflicts/BPPC_2_5_2.txt 	 100 	 139 	 0.809643 	 11 	 461239.000000
instancesConflicts/BPPC_2_5_3.txt 	 102 	 128 	 0.886876 	 20 	 655295.000000
instancesConflicts/BPPC_2_5_4.txt 	 100 	 138 	 0.850911 	 11 	 470589.000000
instancesConflicts/BPPC_2_5_5.txt 	 101 	 134 	 0.835046 	 11 	 460367.000000
instancesConflicts/BPPC_2_5_6.txt 	 101 	 138 	 0.883852 	 17 	 637885.000000
instancesConflicts/BPPC_2_5_7.txt 	 102 	 133 	 0.837634 	 11 	 427596.000000
instancesConflicts/BPPC_2_5_8.txt 	 103 	 127 	 0.881352 	 21 	 675584.000000
instancesConflicts/BPPC_2_5_9.txt 	 105 	 150 	 0.847524 	 11 	 487316.000000
instancesConflicts/BPPC_2_5_10.txt 	 101 	 135 	 0.865966 	 18 	 684413.000000
instancesConflicts/BPPC_2_6_1.txt 	 99 	 150 	 0.848841 	 11 	 539998.000000
instancesConflicts/BPPC_2_6_2.txt 	 100 	 160 	 0.928647 	 22 	 1023230.000000
instancesConflicts/BPPC_2_6_3.txt 	 102 	 156 	 0.866999 	 11 	 535295.000000
instancesConflicts/BPPC_2_6_4.txt 	 100 	 162 	 0.896755 	 11 	 592462.000000
instancesConflicts/BPPC_2_6_5.txt 	 101 	 160 	 0.893824 	 11 	 593507.000000
instancesConflicts/BPPC_2_6_6.txt 	 101 	 160 	 0.912257 	 11 	 581911.000000
instancesConflicts/BPPC_2_6_7.txt 	 102 	 154 	 0.919811 	 11 	 583428.000000
instancesConflicts/BPPC_2_6_8.txt 	 103 	 150 	 0.902178 	 11 	 538519.000000
instancesConflicts/BPPC_2_6_9.txt 	 105 	 170 	 0.910939 	 11 	 616650.000000
instancesConflicts/BPPC_2_6_10.txt 	 101 	 160 	 0.921278 	 18 	 857719.000000
instancesConflicts/BPPC_2_7_1.txt 	 99 	 179 	 0.880871 	 11 	 680509.000000
instancesConflicts/BPPC_2_7_2.txt 	 100 	 184 	 0.941231 	 11 	 692128.000000
instancesConflicts/BPPC_2_7_3.txt 	 102 	 180 	 0.920123 	 11 	 654718.000000
instancesConflicts/BPPC_2_7_4.txt 	 100 	 184 	 0.928527 	 11 	 714431.000000
instancesConflicts/BPPC_2_7_5.txt 	 101 	 185 	 0.949605 	 14 	 853240.000000
instancesConflicts/BPPC_2_7_6.txt 	 101 	 181 	 0.958679 	 15 	 862863.000000
