CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time
instancesConflicts/BPPC_3_5_6.txt 	 206 	 286 	 0.480596 	 6 	 1294609.000000
instancesConflicts/BPPC_3_5_7.txt 	 207 	 275 	 0.538624 	 6 	 1246423.000000
instancesConflicts/BPPC_3_5_8.txt 	 204 	 259 	 0.481243 	 6 	 1244332.000000
instancesConflicts/BPPC_3_5_9.txt 	 196 	 259 	 0.508108 	 6 	 1287795.000000
instancesConflicts/BPPC_3_5_10.txt 	 202 	 277 	 0.483151 	 6 	 1310694.000000
instancesConflicts/BPPC_3_6_1.txt 	 198 	 311 	 0.510943 	 6 	 1594232.000000
instancesConflicts/BPPC_3_6_2.txt 	 201 	 321 	 0.526954 	 6 	 1579542.000000
instancesConflicts/BPPC_3_6_3.txt 	 202 	 324 	 0.481885 	 6 	 1533547.000000
instancesConflicts/BPPC_3_6_4.txt 	 204 	 315 	 0.519918 	 6 	 1516024.000000
instancesConflicts/BPPC_3_6_5.txt 	 206 	 307 	 0.482744 	 7 	 1653812.000000
instancesConflicts/BPPC_3_6_6.txt 	 206 	 328 	 0.478660 	 10 	 2234323.000000
instancesConflicts/BPPC_3_6_7.txt 	 207 	 326 	 0.489622 	 6 	 1500536.000000
instancesConflicts/BPPC_3_6_8.txt 	 204 	 308 	 0.536584 	 6 	 1488536.000000
instancesConflicts/BPPC_3_6_9.txt 	 196 	 309 	 0.519340 	 6 	 1532629.000000
instancesConflicts/BPPC_3_6_10.txt 	 202 	 323 	 0.531645 	 6 	 1562273.000000
instancesConflicts/BPPC_3_7_1.txt 	 198 	 352 	 0.487666 	 6 	 1764926.000000
