CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito
instancesConflicts/BPPC_1_8_10.txt 	 46 	 97 	 0.957304 	 6 	 124.706001 	 97 	 73
instancesConflicts/BPPC_1_9_1.txt 	 48 	 110 	 0.972264 	 6 	 134.886002 	 110 	 98
instancesConflicts/BPPC_1_9_2.txt 	 49 	 107 	 0.977818 	 6 	 134.968002 	 107 	 97
instancesConflicts/BPPC_1_9_3.txt 	 46 	 114 	 0.975812 	 6 	 143.455994 	 114 	 98
instancesConflicts/BPPC_1_9_4.txt 	 49 	 110 	 0.969285 	 6 	 141.882996 	 110 	 93
instancesConflicts/BPPC_1_9_5.txt 	 50 	 111 	 0.975074 	 6 	 136.753998 	 111 	 97
instancesConflicts/BPPC_1_9_6.txt 	 48 	 110 	 0.975151 	 6 	 136.158997 	 110 	 100
instancesConflicts/BPPC_1_9_7.txt 	 48 	 107 	 0.973303 	 6 	 134.649002 	 107 	 94
instancesConflicts/BPPC_1_9_8.txt 	 49 	 110 	 0.974154 	 6 	 141.341003 	 110 	 98
instancesConflicts/BPPC_1_9_9.txt 	 50 	 112 	 0.978333 	 6 	 138.764008 	 112 	 103
instancesConflicts/BPPC_1_9_10.txt 	 46 	 107 	 0.976605 	 6 	 136.761993 	 107 	 97
instancesConflicts/BPPC_2_0_1.txt 	 99 	 99 	 0.991111 	 7 	 153.410004 	 102 	 0
instancesConflicts/BPPC_2_0_2.txt 	 100 	 100 	 0.981212 	 6 	 133.813995 	 103 	 0
instancesConflicts/BPPC_2_0_3.txt 	 102 	 102 	 0.988927 	 6 	 139.343002 	 105 	 0
instancesConflicts/BPPC_2_0_4.txt 	 100 	 100 	 0.989099 	 6 	 126.973000 	 103 	 0
instancesConflicts/BPPC_2_0_5.txt 	 101 	 101 	 0.992583 	 7 	 146.302994 	 104 	 0
instancesConflicts/BPPC_2_0_6.txt 	 101 	 101 	 0.996614 	 11 	 204.334000 	 105 	 0
instancesConflicts/BPPC_2_0_7.txt 	 102 	 102 	 0.982058 	 6 	 120.953003 	 105 	 0
instancesConflicts/BPPC_2_0_8.txt 	 103 	 104 	 0.977898 	 6 	 154.772995 	 106 	 0
instancesConflicts/BPPC_2_0_9.txt 	 105 	 106 	 0.980555 	 6 	 134.029999 	 109 	 0
instancesConflicts/BPPC_2_0_10.txt 	 101 	 101 	 0.986293 	 7 	 163.080002 	 104 	 0
instancesConflicts/BPPC_2_1_1.txt 	 99 	 99 	 0.991481 	 7 	 158.837997 	 102 	 0
instancesConflicts/BPPC_2_1_2.txt 	 100 	 100 	 0.981236 	 6 	 145.341995 	 103 	 0
instancesConflicts/BPPC_2_1_3.txt 	 102 	 102 	 0.989032 	 7 	 165.783005 	 105 	 0
instancesConflicts/BPPC_2_1_4.txt 	 100 	 100 	 0.988858 	 7 	 148.774002 	 103 	 0
instancesConflicts/BPPC_2_1_5.txt 	 101 	 101 	 0.992560 	 7 	 151.927994 	 105 	 0
instancesConflicts/BPPC_2_1_6.txt 	 101 	 101 	 0.996664 	 11 	 222.307007 	 105 	 0
instancesConflicts/BPPC_2_1_7.txt 	 102 	 102 	 0.981836 	 6 	 126.476997 	 105 	 0
instancesConflicts/BPPC_2_1_8.txt 	 103 	 104 	 0.978644 	 6 	 165.662994 	 107 	 0
instancesConflicts/BPPC_2_1_9.txt 	 105 	 106 	 0.981921 	 6 	 134.455994 	 109 	 0
instancesConflicts/BPPC_2_1_10.txt 	 101 	 101 	 0.984751 	 7 	 169.128006 	 104 	 0
instancesConflicts/BPPC_2_2_1.txt 	 99 	 99 	 0.991362 	 8 	 179.069000 	 102 	 0
instancesConflicts/BPPC_2_2_2.txt 	 100 	 100 	 0.981191 	 10 	 203.074997 	 103 	 0
instancesConflicts/BPPC_2_2_3.txt 	 102 	 102 	 0.989037 	 10 	 216.475006 	 106 	 0
instancesConflicts/BPPC_2_2_4.txt 	 100 	 100 	 0.988974 	 11 	 195.003998 	 103 	 0
instancesConflicts/BPPC_2_2_5.txt 	 101 	 101 	 0.992516 	 8 	 173.578995 	 105 	 0
instancesConflicts/BPPC_2_2_6.txt 	 101 	 102 	 0.977786 	 10 	 199.667999 	 105 	 0
instancesConflicts/BPPC_2_2_7.txt 	 102 	 102 	 0.981552 	 8 	 151.602997 	 105 	 0
instancesConflicts/BPPC_2_2_8.txt 	 103 	 104 	 0.978557 	 6 	 170.345001 	 107 	 0
instancesConflicts/BPPC_2_2_9.txt 	 105 	 106 	 0.981671 	 13 	 232.585007 	 110 	 0
instancesConflicts/BPPC_2_2_10.txt 	 101 	 101 	 0.984554 	 8 	 200.153000 	 104 	 0
instancesConflicts/BPPC_2_3_1.txt 	 99 	 100 	 0.972391 	 11 	 227.744995 	 103 	 0
instancesConflicts/BPPC_2_3_2.txt 	 100 	 102 	 0.953266 	 14 	 301.035004 	 104 	 0
instancesConflicts/BPPC_2_3_3.txt 	 102 	 103 	 0.970699 	 13 	 272.052002 	 106 	 0
instancesConflicts/BPPC_2_3_4.txt 	 100 	 102 	 0.959502 	 10 	 197.951996 	 105 	 0
instancesConflicts/BPPC_2_3_5.txt 	 101 	 102 	 0.975633 	 18 	 325.505005 	 106 	 0
instancesConflicts/BPPC_2_3_6.txt 	 101 	 104 	 0.949014 	 12 	 273.897003 	 106 	 0
instancesConflicts/BPPC_2_3_7.txt 	 102 	 104 	 0.952518 	 8 	 160.544006 	 106 	 0
instancesConflicts/BPPC_2_3_8.txt 	 103 	 105 	 0.959741 	 9 	 239.270996 	 108 	 0
instancesConflicts/BPPC_2_3_9.txt 	 105 	 110 	 0.930547 	 8 	 220.992004 	 112 	 0
instancesConflicts/BPPC_2_3_10.txt 	 101 	 102 	 0.966308 	 11 	 248.606995 	 105 	 0
instancesConflicts/BPPC_2_4_1.txt 	 99 	 103 	 0.931797 	 9 	 247.139008 	 104 	 0
instancesConflicts/BPPC_2_4_2.txt 	 100 	 110 	 0.887235 	 9 	 297.931000 	 111 	 0
instancesConflicts/BPPC_2_4_3.txt 	 102 	 109 	 0.883457 	 6 	 193.341995 	 109 	 0
instancesConflicts/BPPC_2_4_4.txt 	 100 	 111 	 0.854320 	 6 	 216.899002 	 111 	 0
instancesConflicts/BPPC_2_4_5.txt 	 101 	 110 	 0.900652 	 10 	 301.274994 	 110 	 0
instancesConflicts/BPPC_2_4_6.txt 	 101 	 113 	 0.858221 	 6 	 228.957993 	 113 	 0
instancesConflicts/BPPC_2_4_7.txt 	 102 	 109 	 0.876678 	 6 	 190.031998 	 109 	 0
instancesConflicts/BPPC_2_4_8.txt 	 103 	 108 	 0.908370 	 6 	 194.966003 	 108 	 0
instancesConflicts/BPPC_2_4_9.txt 	 105 	 121 	 0.817658 	 6 	 238.154007 	 121 	 0
instancesConflicts/BPPC_2_4_10.txt 	 101 	 108 	 0.879182 	 6 	 207.697998 	 109 	 0
instancesConflicts/BPPC_2_5_1.txt 	 99 	 117 	 0.827130 	 6 	 268.421997 	 117 	 1
instancesConflicts/BPPC_2_5_2.txt 	 100 	 132 	 0.822645 	 6 	 295.562012 	 132 	 0
instancesConflicts/BPPC_2_5_3.txt 	 102 	 120 	 0.885650 	 6 	 262.661011 	 122 	 0
instancesConflicts/BPPC_2_5_4.txt 	 100 	 133 	 0.843419 	 6 	 296.907013 	 133 	 0
instancesConflicts/BPPC_2_5_5.txt 	 101 	 130 	 0.826741 	 6 	 285.783997 	 130 	 1
instancesConflicts/BPPC_2_5_6.txt 	 101 	 130 	 0.843640 	 6 	 292.507996 	 130 	 1
instancesConflicts/BPPC_2_5_7.txt 	 102 	 128 	 0.837406 	 6 	 276.046997 	 128 	 2
instancesConflicts/BPPC_2_5_8.txt 	 103 	 120 	 0.862850 	 6 	 265.466003 	 120 	 3
instancesConflicts/BPPC_2_5_9.txt 	 105 	 144 	 0.857438 	 6 	 308.158997 	 144 	 0
instancesConflicts/BPPC_2_5_10.txt 	 101 	 130 	 0.821233 	 6 	 293.015991 	 130 	 0
instancesConflicts/BPPC_2_6_1.txt 	 99 	 147 	 0.847319 	 6 	 348.631012 	 147 	 41
instancesConflicts/BPPC_2_6_2.txt 	 100 	 158 	 0.885265 	 6 	 381.127991 	 158 	 57
instancesConflicts/BPPC_2_6_3.txt 	 102 	 149 	 0.885200 	 6 	 340.778992 	 149 	 41
instancesConflicts/BPPC_2_6_4.txt 	 100 	 158 	 0.891766 	 6 	 386.337006 	 158 	 55
instancesConflicts/BPPC_2_6_5.txt 	 101 	 156 	 0.889804 	 6 	 379.308014 	 156 	 46
instancesConflicts/BPPC_2_6_6.txt 	 101 	 156 	 0.905854 	 6 	 376.709991 	 156 	 57
instancesConflicts/BPPC_2_6_7.txt 	 102 	 151 	 0.905505 	 6 	 383.136993 	 151 	 56
instancesConflicts/BPPC_2_6_8.txt 	 103 	 144 	 0.915702 	 6 	 344.070007 	 144 	 43
instancesConflicts/BPPC_2_6_9.txt 	 105 	 168 	 0.909840 	 6 	 398.371002 	 168 	 64
instancesConflicts/BPPC_2_6_10.txt 	 101 	 156 	 0.886466 	 6 	 385.701996 	 156 	 53
instancesConflicts/BPPC_2_7_1.txt 	 99 	 176 	 0.884624 	 6 	 442.093994 	 176 	 83
instancesConflicts/BPPC_2_7_2.txt 	 100 	 182 	 0.932179 	 6 	 463.871002 	 182 	 105
instancesConflicts/BPPC_2_7_3.txt 	 102 	 176 	 0.926934 	 6 	 427.510010 	 176 	 91
instancesConflicts/BPPC_2_7_4.txt 	 100 	 182 	 0.931023 	 6 	 482.506012 	 182 	 98
instancesConflicts/BPPC_2_7_5.txt 	 101 	 182 	 0.941912 	 6 	 470.480011 	 183 	 102
instancesConflicts/BPPC_2_7_6.txt 	 101 	 179 	 0.945751 	 6 	 454.596008 	 179 	 109
instancesConflicts/BPPC_2_7_7.txt 	 102 	 173 	 0.952659 	 6 	 443.134003 	 174 	 105
instancesConflicts/BPPC_2_7_8.txt 	 103 	 167 	 0.957896 	 7 	 466.779999 	 168 	 94
instancesConflicts/BPPC_2_7_9.txt 	 105 	 189 	 0.947267 	 6 	 465.674011 	 189 	 114
