CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito
instancesConflicts/BPPC_2_0_5.txt 	 101 	 101 	 0.992565 	 7 	 288.243988 	 102 	 0
instancesConflicts/BPPC_2_0_6.txt 	 101 	 101 	 0.996606 	 13 	 360.186005 	 104 	 0
instancesConflicts/BPPC_2_0_7.txt 	 102 	 102 	 0.981870 	 6 	 249.324997 	 103 	 0
instancesConflicts/BPPC_2_0_8.txt 	 103 	 104 	 0.977373 	 6 	 289.058990 	 105 	 0
instancesConflicts/BPPC_2_0_9.txt 	 105 	 106 	 0.980459 	 6 	 261.950989 	 107 	 0
instancesConflicts/BPPC_2_0_10.txt 	 101 	 101 	 0.984497 	 7 	 278.717987 	 102 	 0
instancesConflicts/BPPC_2_1_1.txt 	 99 	 99 	 0.991203 	 8 	 272.578003 	 101 	 0
instancesConflicts/BPPC_2_1_2.txt 	 100 	 100 	 0.980972 	 7 	 278.028992 	 101 	 0
instancesConflicts/BPPC_2_1_3.txt 	 102 	 102 	 0.988890 	 8 	 286.743988 	 104 	 0
instancesConflicts/BPPC_2_1_4.txt 	 100 	 100 	 0.988867 	 6 	 221.901001 	 102 	 0
instancesConflicts/BPPC_2_1_5.txt 	 101 	 101 	 0.992451 	 7 	 257.062988 	 102 	 0
instancesConflicts/BPPC_2_1_6.txt 	 101 	 102 	 0.977953 	 7 	 253.835007 	 104 	 0
instancesConflicts/BPPC_2_1_7.txt 	 102 	 102 	 0.981744 	 6 	 216.848999 	 102 	 0
instancesConflicts/BPPC_2_1_8.txt 	 103 	 104 	 0.977255 	 6 	 278.610992 	 105 	 0
instancesConflicts/BPPC_2_1_9.txt 	 105 	 106 	 0.980065 	 7 	 238.181000 	 107 	 0
instancesConflicts/BPPC_2_1_10.txt 	 101 	 101 	 0.984580 	 7 	 268.481995 	 103 	 0
instancesConflicts/BPPC_2_2_1.txt 	 99 	 99 	 0.991142 	 9 	 293.617004 	 101 	 0
instancesConflicts/BPPC_2_2_2.txt 	 100 	 100 	 0.981549 	 11 	 320.372986 	 103 	 0
instancesConflicts/BPPC_2_2_3.txt 	 102 	 102 	 0.988990 	 9 	 294.431000 	 105 	 0
instancesConflicts/BPPC_2_2_4.txt 	 100 	 100 	 0.989678 	 11 	 292.407013 	 103 	 0
instancesConflicts/BPPC_2_2_5.txt 	 101 	 101 	 0.992470 	 9 	 272.166992 	 103 	 0
instancesConflicts/BPPC_2_2_6.txt 	 101 	 102 	 0.977886 	 11 	 296.699005 	 104 	 0
instancesConflicts/BPPC_2_2_7.txt 	 102 	 102 	 0.982431 	 8 	 235.410995 	 103 	 0
instancesConflicts/BPPC_2_2_8.txt 	 103 	 104 	 0.979743 	 7 	 281.114014 	 106 	 0
instancesConflicts/BPPC_2_2_9.txt 	 105 	 107 	 0.962427 	 7 	 244.628006 	 109 	 0
instancesConflicts/BPPC_2_2_10.txt 	 101 	 101 	 0.984800 	 8 	 288.838013 	 103 	 0
instancesConflicts/BPPC_2_3_1.txt 	 99 	 100 	 0.972780 	 9 	 283.470001 	 103 	 0
instancesConflicts/BPPC_2_3_2.txt 	 100 	 101 	 0.963569 	 12 	 321.662994 	 104 	 0
instancesConflicts/BPPC_2_3_3.txt 	 102 	 103 	 0.970258 	 11 	 313.411011 	 105 	 0
instancesConflicts/BPPC_2_3_4.txt 	 100 	 102 	 0.952662 	 7 	 226.891998 	 103 	 0
instancesConflicts/BPPC_2_3_5.txt 	 101 	 102 	 0.973838 	 11 	 282.364990 	 106 	 0
instancesConflicts/BPPC_2_3_6.txt 	 101 	 103 	 0.959733 	 13 	 337.114014 	 107 	 0
instancesConflicts/BPPC_2_3_7.txt 	 102 	 103 	 0.963102 	 10 	 260.515991 	 106 	 0
instancesConflicts/BPPC_2_3_8.txt 	 103 	 104 	 0.977464 	 12 	 364.984985 	 107 	 0
instancesConflicts/BPPC_2_3_9.txt 	 105 	 108 	 0.945288 	 12 	 358.199005 	 111 	 0
instancesConflicts/BPPC_2_3_10.txt 	 101 	 103 	 0.947657 	 6 	 229.899994 	 104 	 0
instancesConflicts/BPPC_2_4_1.txt 	 99 	 102 	 0.935309 	 7 	 261.165985 	 105 	 0
instancesConflicts/BPPC_2_4_2.txt 	 100 	 107 	 0.872448 	 6 	 275.415985 	 107 	 0
instancesConflicts/BPPC_2_4_3.txt 	 102 	 106 	 0.924592 	 12 	 374.596985 	 108 	 0
instancesConflicts/BPPC_2_4_4.txt 	 100 	 106 	 0.883138 	 6 	 282.149994 	 107 	 0
instancesConflicts/BPPC_2_4_5.txt 	 101 	 106 	 0.904698 	 6 	 256.092010 	 107 	 0
instancesConflicts/BPPC_2_4_6.txt 	 101 	 109 	 0.864838 	 6 	 283.710999 	 109 	 0
instancesConflicts/BPPC_2_4_7.txt 	 102 	 106 	 0.916262 	 9 	 310.216003 	 108 	 0
instancesConflicts/BPPC_2_4_8.txt 	 103 	 106 	 0.942402 	 11 	 358.847992 	 109 	 0
instancesConflicts/BPPC_2_4_9.txt 	 105 	 116 	 0.832750 	 6 	 319.770996 	 116 	 0
instancesConflicts/BPPC_2_4_10.txt 	 101 	 106 	 0.897396 	 6 	 270.549988 	 106 	 0
instancesConflicts/BPPC_2_5_1.txt 	 99 	 112 	 0.800206 	 6 	 349.098999 	 112 	 1
instancesConflicts/BPPC_2_5_2.txt 	 100 	 131 	 0.643854 	 6 	 323.726013 	 131 	 0
instancesConflicts/BPPC_2_5_3.txt 	 102 	 118 	 0.776544 	 6 	 339.862000 	 118 	 0
instancesConflicts/BPPC_2_5_4.txt 	 100 	 132 	 0.637063 	 6 	 327.411011 	 132 	 0
instancesConflicts/BPPC_2_5_5.txt 	 101 	 127 	 0.681010 	 6 	 336.846008 	 127 	 1
instancesConflicts/BPPC_2_5_6.txt 	 101 	 129 	 0.673534 	 6 	 331.243988 	 129 	 1
instancesConflicts/BPPC_2_5_7.txt 	 102 	 126 	 0.700509 	 6 	 334.729004 	 126 	 2
instancesConflicts/BPPC_2_5_8.txt 	 103 	 116 	 0.802867 	 6 	 338.858002 	 116 	 3
instancesConflicts/BPPC_2_5_9.txt 	 105 	 143 	 0.610035 	 6 	 337.485992 	 143 	 0
instancesConflicts/BPPC_2_5_10.txt 	 101 	 129 	 0.669803 	 6 	 336.959991 	 129 	 0
instancesConflicts/BPPC_2_6_1.txt 	 99 	 146 	 0.544370 	 6 	 344.208008 	 146 	 41
instancesConflicts/BPPC_2_6_2.txt 	 100 	 157 	 0.497196 	 10 	 468.312988 	 158 	 57
instancesConflicts/BPPC_2_6_3.txt 	 102 	 149 	 0.552109 	 6 	 333.388000 	 149 	 41
instancesConflicts/BPPC_2_6_4.txt 	 100 	 158 	 0.474667 	 6 	 370.109985 	 158 	 55
instancesConflicts/BPPC_2_6_5.txt 	 101 	 153 	 0.503032 	 6 	 363.787994 	 153 	 46
instancesConflicts/BPPC_2_6_6.txt 	 101 	 153 	 0.517759 	 6 	 348.776001 	 154 	 57
instancesConflicts/BPPC_2_6_7.txt 	 102 	 148 	 0.538614 	 6 	 358.467010 	 148 	 56
instancesConflicts/BPPC_2_6_8.txt 	 103 	 140 	 0.609243 	 6 	 351.459015 	 140 	 43
instancesConflicts/BPPC_2_6_9.txt 	 105 	 166 	 0.475652 	 6 	 362.048004 	 166 	 64
instancesConflicts/BPPC_2_6_10.txt 	 101 	 155 	 0.503291 	 6 	 364.308014 	 155 	 53
instancesConflicts/BPPC_2_7_1.txt 	 99 	 175 	 0.397295 	 6 	 395.665009 	 175 	 83
instancesConflicts/BPPC_2_7_2.txt 	 100 	 180 	 0.377757 	 6 	 396.095001 	 180 	 105
instancesConflicts/BPPC_2_7_3.txt 	 102 	 174 	 0.418502 	 6 	 369.213989 	 175 	 91
instancesConflicts/BPPC_2_7_4.txt 	 100 	 180 	 0.374649 	 6 	 405.246002 	 180 	 98
instancesConflicts/BPPC_2_7_5.txt 	 101 	 181 	 0.386123 	 6 	 389.330994 	 182 	 102
instancesConflicts/BPPC_2_7_6.txt 	 101 	 177 	 0.399766 	 6 	 385.519989 	 177 	 109
instancesConflicts/BPPC_2_7_7.txt 	 102 	 172 	 0.420970 	 6 	 378.954987 	 172 	 105
instancesConflicts/BPPC_2_7_8.txt 	 103 	 165 	 0.466653 	 6 	 362.213989 	 165 	 94
instancesConflicts/BPPC_2_7_9.txt 	 105 	 188 	 0.378830 	 6 	 384.502014 	 188 	 114
instancesConflicts/BPPC_2_7_10.txt 	 101 	 183 	 0.369199 	 6 	 397.716003 	 183 	 103
instancesConflicts/BPPC_2_8_1.txt 	 99 	 197 	 0.310193 	 6 	 417.812012 	 197 	 146
instancesConflicts/BPPC_2_8_2.txt 	 100 	 208 	 0.283350 	 6 	 416.889008 	 208 	 155
instancesConflicts/BPPC_2_8_3.txt 	 102 	 205 	 0.305461 	 6 	 403.355011 	 205 	 148
instancesConflicts/BPPC_2_8_4.txt 	 100 	 210 	 0.279498 	 6 	 424.834991 	 210 	 153
instancesConflicts/BPPC_2_8_5.txt 	 101 	 205 	 0.294830 	 6 	 422.576996 	 205 	 155
instancesConflicts/BPPC_2_8_6.txt 	 101 	 202 	 0.311850 	 6 	 399.346008 	 202 	 151
instancesConflicts/BPPC_2_8_7.txt 	 102 	 193 	 0.344139 	 10 	 539.554993 	 194 	 150
instancesConflicts/BPPC_2_8_8.txt 	 103 	 191 	 0.359557 	 6 	 387.829987 	 191 	 131
instancesConflicts/BPPC_2_8_9.txt 	 105 	 209 	 0.303244 	 6 	 416.308014 	 209 	 162
instancesConflicts/BPPC_2_8_10.txt 	 101 	 207 	 0.289257 	 6 	 425.002991 	 207 	 157
instancesConflicts/BPPC_2_9_1.txt 	 99 	 219 	 0.253305 	 6 	 421.061005 	 219 	 193
instancesConflicts/BPPC_2_9_2.txt 	 100 	 225 	 0.236510 	 6 	 434.360992 	 225 	 206
instancesConflicts/BPPC_2_9_3.txt 	 102 	 226 	 0.246052 	 6 	 415.166992 	 226 	 203
instancesConflicts/BPPC_2_9_4.txt 	 100 	 229 	 0.229210 	 6 	 443.963989 	 229 	 210
instancesConflicts/BPPC_2_9_5.txt 	 101 	 233 	 0.219614 	 6 	 441.410004 	 233 	 207
instancesConflicts/BPPC_2_9_6.txt 	 101 	 229 	 0.232210 	 6 	 424.243988 	 229 	 203
instancesConflicts/BPPC_2_9_7.txt 	 102 	 226 	 0.242220 	 6 	 425.316986 	 226 	 192
instancesConflicts/BPPC_2_9_8.txt 	 103 	 221 	 0.259936 	 6 	 427.412994 	 221 	 193
instancesConflicts/BPPC_2_9_9.txt 	 105 	 234 	 0.231153 	 6 	 428.320007 	 234 	 207
instancesConflicts/BPPC_2_9_10.txt 	 101 	 227 	 0.236613 	 6 	 442.119995 	 227 	 209
instancesConflicts/BPPC_3_0_1.txt 	 198 	 199 	 0.986082 	 7 	 893.151001 	 201 	 0
instancesConflicts/BPPC_3_0_2.txt 	 201 	 202 	 0.988960 	 7 	 737.385986 	 204 	 0
instancesConflicts/BPPC_3_0_3.txt 	 202 	 202 	 0.994540 	 9 	 909.242004 	 205 	 0
instancesConflicts/BPPC_3_0_4.txt 	 204 	 205 	 0.988725 	 7 	 932.867004 	 207 	 0
instancesConflicts/BPPC_3_0_5.txt 	 206 	 206 	 0.991651 	 8 	 974.632019 	 209 	 0
instancesConflicts/BPPC_3_0_6.txt 	 206 	 206 	 0.991337 	 6 	 792.643982 	 207 	 0
instancesConflicts/BPPC_3_0_7.txt 	 207 	 208 	 0.989555 	 7 	 760.088989 	 210 	 0
instancesConflicts/BPPC_3_0_8.txt 	 204 	 205 	 0.990276 	 8 	 898.078003 	 207 	 0
instancesConflicts/BPPC_3_0_9.txt 	 196 	 196 	 0.996761 	 12 	 991.890015 	 199 	 0
instancesConflicts/BPPC_3_0_10.txt 	 202 	 202 	 0.990862 	 7 	 912.030029 	 204 	 0
instancesConflicts/BPPC_3_1_1.txt 	 198 	 198 	 0.995870 	 12 	 913.987000 	 202 	 0
instancesConflicts/BPPC_3_1_2.txt 	 201 	 201 	 0.998493 	 13 	 886.497986 	 205 	 0
instancesConflicts/BPPC_3_1_3.txt 	 202 	 202 	 0.994564 	 8 	 730.565979 	 205 	 0
instancesConflicts/BPPC_3_1_4.txt 	 204 	 205 	 0.989481 	 7 	 800.991028 	 207 	 0
instancesConflicts/BPPC_3_1_5.txt 	 206 	 206 	 0.991634 	 8 	 830.177002 	 210 	 0
instancesConflicts/BPPC_3_1_6.txt 	 206 	 206 	 0.991419 	 7 	 705.005981 	 209 	 0
instancesConflicts/BPPC_3_1_7.txt 	 207 	 208 	 0.989663 	 8 	 731.702026 	 212 	 0
instancesConflicts/BPPC_3_1_8.txt 	 204 	 205 	 0.990314 	 8 	 865.710022 	 208 	 0
instancesConflicts/BPPC_3_1_9.txt 	 196 	 196 	 0.996820 	 10 	 805.835999 	 199 	 0
instancesConflicts/BPPC_3_1_10.txt 	 202 	 202 	 0.990999 	 7 	 742.885986 	 205 	 0
instancesConflicts/BPPC_3_2_1.txt 	 198 	 199 	 0.986146 	 14 	 981.406982 	 203 	 0
instancesConflicts/BPPC_3_2_2.txt 	 201 	 203 	 0.982868 	 8 	 596.892029 	 206 	 0
instancesConflicts/BPPC_3_2_3.txt 	 202 	 203 	 0.985074 	 10 	 724.827026 	 207 	 0
instancesConflicts/BPPC_3_2_4.txt 	 204 	 205 	 0.988990 	 9 	 788.513977 	 209 	 0
instancesConflicts/BPPC_3_2_5.txt 	 206 	 207 	 0.982343 	 8 	 712.390991 	 210 	 0
instancesConflicts/BPPC_3_2_6.txt 	 206 	 207 	 0.982266 	 13 	 907.336975 	 211 	 0
instancesConflicts/BPPC_3_2_7.txt 	 207 	 208 	 0.989589 	 14 	 970.226013 	 213 	 0
instancesConflicts/BPPC_3_2_8.txt 	 204 	 205 	 0.991199 	 11 	 896.075989 	 208 	 0
instancesConflicts/BPPC_3_2_9.txt 	 196 	 197 	 0.987007 	 10 	 715.393005 	 201 	 0
instancesConflicts/BPPC_3_2_10.txt 	 202 	 202 	 0.990897 	 14 	 950.497009 	 206 	 0
instancesConflicts/BPPC_3_3_1.txt 	 198 	 202 	 0.958581 	 13 	 977.883972 	 206 	 0
instancesConflicts/BPPC_3_3_2.txt 	 201 	 207 	 0.949067 	 10 	 683.190979 	 210 	 0
instancesConflicts/BPPC_3_3_3.txt 	 202 	 208 	 0.940249 	 8 	 660.270020 	 214 	 0
instancesConflicts/BPPC_3_3_4.txt 	 204 	 206 	 0.981054 	 18 	 1177.133057 	 212 	 0
instancesConflicts/BPPC_3_3_5.txt 	 206 	 209 	 0.964440 	 8 	 645.143005 	 213 	 0
instancesConflicts/BPPC_3_3_6.txt 	 206 	 211 	 0.949085 	 11 	 875.797974 	 216 	 0
instancesConflicts/BPPC_3_3_7.txt 	 207 	 210 	 0.974859 	 13 	 929.294006 	 218 	 0
instancesConflicts/BPPC_3_3_8.txt 	 204 	 207 	 0.973220 	 16 	 1037.387939 	 213 	 0
instancesConflicts/BPPC_3_3_9.txt 	 196 	 201 	 0.950427 	 11 	 704.692017 	 203 	 0
