CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time
instancesConflicts/BPPC_2_8_7.txt 	 102 	 194 	 0.343792 	 26 	 1121531.000000
instancesConflicts/BPPC_2_8_8.txt 	 103 	 193 	 0.355006 	 22 	 987193.000000
instancesConflicts/BPPC_2_8_9.txt 	 105 	 211 	 0.301199 	 12 	 629933.000000
instancesConflicts/BPPC_2_8_10.txt 	 101 	 208 	 0.292959 	 11 	 595505.000000
instancesConflicts/BPPC_2_9_1.txt 	 99 	 218 	 0.256727 	 17 	 832249.000000
instancesConflicts/BPPC_2_9_2.txt 	 100 	 226 	 0.236446 	 14 	 759642.000000
instancesConflicts/BPPC_2_9_3.txt 	 102 	 227 	 0.243212 	 11 	 616815.000000
instancesConflicts/BPPC_2_9_4.txt 	 100 	 229 	 0.229540 	 11 	 636111.000000
instancesConflicts/BPPC_2_9_5.txt 	 101 	 233 	 0.220791 	 11 	 646530.000000
instancesConflicts/BPPC_2_9_6.txt 	 101 	 229 	 0.233652 	 11 	 619960.000000
instancesConflicts/BPPC_2_9_7.txt 	 102 	 226 	 0.243667 	 21 	 984924.000000
instancesConflicts/BPPC_2_9_8.txt 	 103 	 221 	 0.261410 	 20 	 980781.000000
instancesConflicts/BPPC_2_9_9.txt 	 105 	 234 	 0.233495 	 11 	 617653.000000
instancesConflicts/BPPC_2_9_10.txt 	 101 	 228 	 0.233861 	 11 	 647608.000000
instancesConflicts/BPPC_3_0_1.txt 	 198 	 198 	 0.995872 	 14 	 645609.000000
instancesConflicts/BPPC_3_0_2.txt 	 201 	 201 	 0.998510 	 15 	 652649.000000
instancesConflicts/BPPC_3_0_3.txt 	 202 	 202 	 0.994634 	 12 	 594324.000000
instancesConflicts/BPPC_3_0_4.txt 	 204 	 204 	 0.998185 	 14 	 675828.000000
instancesConflicts/BPPC_3_0_5.txt 	 206 	 206 	 0.991688 	 12 	 619081.000000
instancesConflicts/BPPC_3_0_6.txt 	 206 	 206 	 0.991523 	 12 	 632489.000000
instancesConflicts/BPPC_3_0_7.txt 	 207 	 207 	 0.998918 	 19 	 761876.000000
instancesConflicts/BPPC_3_0_8.txt 	 204 	 205 	 0.990413 	 12 	 635798.000000
instancesConflicts/BPPC_3_0_9.txt 	 196 	 196 	 0.996809 	 14 	 646151.000000
instancesConflicts/BPPC_3_0_10.txt 	 202 	 202 	 0.990990 	 12 	 626603.000000
instancesConflicts/BPPC_3_1_1.txt 	 198 	 198 	 0.995959 	 14 	 679302.000000
instancesConflicts/BPPC_3_1_2.txt 	 201 	 201 	 0.998496 	 16 	 722717.000000
instancesConflicts/BPPC_3_1_3.txt 	 202 	 202 	 0.994661 	 12 	 591271.000000
instancesConflicts/BPPC_3_1_4.txt 	 204 	 204 	 0.998203 	 17 	 805624.000000
instancesConflicts/BPPC_3_1_5.txt 	 206 	 206 	 0.991683 	 12 	 623563.000000
instancesConflicts/BPPC_3_1_6.txt 	 206 	 206 	 0.991728 	 13 	 685223.000000
instancesConflicts/BPPC_3_1_7.txt 	 207 	 207 	 0.998919 	 22 	 903709.000000
instancesConflicts/BPPC_3_1_8.txt 	 204 	 205 	 0.990382 	 12 	 678973.000000
instancesConflicts/BPPC_3_1_9.txt 	 196 	 196 	 0.996838 	 13 	 607637.000000
instancesConflicts/BPPC_3_1_10.txt 	 202 	 202 	 0.991107 	 12 	 628985.000000
instancesConflicts/BPPC_3_2_1.txt 	 198 	 199 	 0.986334 	 19 	 986608.000000
instancesConflicts/BPPC_3_2_2.txt 	 201 	 202 	 0.989471 	 18 	 800367.000000
instancesConflicts/BPPC_3_2_3.txt 	 202 	 203 	 0.985089 	 16 	 778144.000000
instancesConflicts/BPPC_3_2_4.txt 	 204 	 204 	 0.998187 	 23 	 1083378.000000
instancesConflicts/BPPC_3_2_5.txt 	 206 	 206 	 0.991866 	 15 	 758085.000000
instancesConflicts/BPPC_3_2_6.txt 	 206 	 207 	 0.982284 	 19 	 1021175.000000
instancesConflicts/BPPC_3_2_7.txt 	 207 	 208 	 0.989602 	 15 	 798971.000000
instancesConflicts/BPPC_3_2_8.txt 	 204 	 205 	 0.990846 	 14 	 818583.000000
instancesConflicts/BPPC_3_2_9.txt 	 196 	 197 	 0.987400 	 13 	 628167.000000
